offense_team_name,defense_team_name,season,week,play_uuid,game_id,drive_uuid,play_game_index,play_drive_index,play_quarter,play_quarter_clock_remaining,play_clock_paused,play_start_event_index,play_end_event_index,play_offense_team_id,play_defense_team_id,play_offense_is_home_team,play_down,play_yards_to_go,play_yardline,play_start_position,play_home_score,play_away_score,play_home_timeouts_remaining,play_away_timeouts_remaining,play_box_players,play_defensive_back_depths,play_linebacker_depths,play_shotgun,play_pre_snap_motion,play_snap_hurried,play_success,play_first_down_won,play_touchdown_won,play_yards_net,play_points_won,play_type,play_included_fake,play_qb_pressure,play_qb_hit,play_qb_sacked,play_pass_yards_air,play_pass_yards_after_catch,play_pass_outcome,play_pass_dropped,play_pass_intercepted,play_pass_interception_dropped,play_time_to_pass,play_pass_batted,play_yards_run,play_penalty_yards,play_penalty_first_down,play_penalty_down_loss,play_penalty_offset,play_return_yards,play_field_goal_result,play_extra_point_result,play_kick_yards,play_kick_hangtime,play_kick_blocked,play_kick_fair_catch,play_kick_downed,play_fumbled,play_fumble_forced,play_fumble_lost,play_fumble_out_of_bounds,play_challenged,play_action_pass,play_points_lost,play_start_position_yards,play_penalty_types,play_explosive,play_offensive_personnel,play_defensive_personnel,play_turnover_type,play_offense_penalty_accepted,play_defense_penalty_accepted,play_offense_flagged,play_defense_flagged,play_tackle_success,play_lateral_success,play_yards_gained,play_epoch_uuid,play_offense_players_left,play_offense_players_right,play_snap_y,play_down_negated,play_point_of_attack_y,play_point_of_attack_dy,play_pocket_front_x,play_pocket_back_x,play_pocket_left_y,play_pocket_right_y,play_qb_exit_pocket_x,play_qb_exit_pocket_y,play_qb_exit_pocket_clock,play_run_gap,play_qb_dropback_depth,play_run_behind_1,play_run_behind_2,play_run_at,play_receiver_screen_pass,play_derived_pressure_gaps,play_pass_air_yards_to_the_sticks,play_pass_within_pocket,play_designed_pass,play_qb_rush,play_pass_thrownaway,play_formation_into_boundary,play_blitz,play_simulated_pressure,play_drop_eight,play_pass_comp_prob,play_catch_prob_with_placement,play_catch_prob_without_placement,play_initial_formation_run_strength,play_initial_formation_pass_strength,play_initial_formation_snap_side,play_initial_formation_fib,play_formation_run_strength,play_formation_pass_strength,play_formation_fib,play_pass_location,play_initial_formation,play_formation,play_punt_snap_time,play_punt_operation_time,play_punt_hang_time,play_net_punt_yards,play_gross_punt_yards,play_punt_roll_yards,play_punt_air_yards,play_punt_return_yards,play_punt_block_point_x,play_punt_block_point_y,play_punt_outcome,play_kickoff_x,play_kickoff_y,play_kickoff_land_x,play_kickoff_land_y,play_kickoff_outcome,play_kick_hang_time,play_kickoff_return_yards,play_kickoff_return_chunk,play_kickoff_return_explosive,play_fg_snap_time,play_fg_operation_time,play_fg_attempted,play_fg_made,play_fg_kick_blocked,play_fg_length,play_xp_snap_time,play_xp_operation_time,play_xp_attempted,play_xp_made,play_xp_kick_blocked,play_motion_type,play_havoc,play_qb_scramble,play_contested_catch_attempt,play_pass_made,play_yards_after_contact,play_target_separation,play_pass_placement_displacement,play_tackle_types,play_catch_separation,play_handoff_received
Michigan Wolverines,Nebraska Cornhuskers,2022/2023,Week 11,7f7aab05-13b2-4a7e-8b75-90aa9f85ad4e,1501284,44ce0621-e89f-4624-bdf4-28721497edc9,142,3,4,289000,TRUE,6163,6197,1001467,1500004,TRUE,1,10,46.08,right,31,3,2,3,7,"{1.235293272587171,10.480170109692281,1.7819080005836696,1.0313846934936919}","{0.37349434467414255,4.683249389404139,0.6444473735684824}",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6.86,0,Pass,FALSE,NA,FALSE,FALSE,2.83,4.03,TRUE,FALSE,FALSE,FALSE,2.030177,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7.196666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 4, ""DL"": 4, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,TRUE,NA,6.86,8b571d92-46f4-4592-94bd-e2adfbdf247b,NA,NA,34.00333333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.17,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,3.41,3.280319911,0.176235127,"{""Solo - Success""}",2.421386047,NA
Michigan Wolverines,Nebraska Cornhuskers,2022/2023,Week 11,943259af-f29b-4789-94db-fee9f61f636c,1501284,44ce0621-e89f-4624-bdf4-28721497edc9,143,4,4,249000,TRUE,6198,6252,1001467,1500004,TRUE,2,3.14,52.94,left,31,3,2,3,8,"{1.4155257361780045,4.717962667480123,1.2440390091440747,9.999611258323355,1.6168604684035515}","{1.0621424634038021,0.6352303820023053,4.3629085864405965}",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5.27,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,10.69,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-6.763333333,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 3, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,TRUE,NA,5.27,1907a377-3719-4cd9-a227-0e2e4042b34f,NA,NA,20.21333333,FALSE,26.45149948,6.238166149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,1.86,NA,NA,"{""Assisted - Missed"",""Solo assisted - Success""}",NA,NA
Michigan Wolverines,Nebraska Cornhuskers,2022/2023,Week 11,8aec1782-57ea-4416-b0c8-553990c1237f,1501284,44ce0621-e89f-4624-bdf4-28721497edc9,144,5,4,213000,TRUE,6253,6314,1001467,1500004,TRUE,1,10,58.21,left,31,3,2,3,7,"{5.765608012971114,4.306528534460291,6.767389581988461,5.225769772613553}","{2.840553356307119,4.363317732020775,0.7917615108902893}",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,12.09,0,Pass,TRUE,NA,FALSE,FALSE,0.62,11.47,TRUE,FALSE,FALSE,FALSE,3.3188,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,-6.763333333,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 4, ""DL"": 4, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,TRUE,NA,12.09,89445414-e6cf-4eb3-b959-95b644d79266,NA,NA,20.83333333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.38,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,2.78,7.960552316,0.798615283,"{""Solo - Success"",""Solo - Missed""}",11.38822831,NA
Michigan Wolverines,Nebraska Cornhuskers,2022/2023,Week 11,8862671c-d7e8-4363-9d5f-f79eb2d6b9a0,1501284,44ce0621-e89f-4624-bdf4-28721497edc9,145,6,4,165000,TRUE,6315,6362,1001467,1500004,TRUE,1,10,70.3,right,31,3,2,3,7,"{0.8847410120408767,4.656635124172453,4.071778489647883,1.1460700431555892}","{0.7051108722220505,4.219108620614037,0.4314235664935495}",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2.79,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,7.75,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,7.196666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 4, ""DL"": 4, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,TRUE,NA,2.79,85f450f5-ba78-4551-b66e-1199d91eb275,NA,NA,34.00333333,FALSE,34.28230622,0.278972888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,1.86,NA,NA,"{""Solo assisted - Success"",""Assisted - Success""}",NA,NA
Michigan Wolverines,Nebraska Cornhuskers,2022/2023,Week 11,514e23b2-aca8-4d36-a59f-d270d5fa4d86,1501284,44ce0621-e89f-4624-bdf4-28721497edc9,146,7,4,121000,TRUE,6363,6421,1001467,1500004,TRUE,2,7.21,73.09,right,31,3,2,3,7,"{4.457007368147586,7.813729884573618,4.0752767151848275,1.6015546143971022}","{0.8658215774990339,4.558511586818341,0.9174721963780428}",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2.02,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,6.2,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,7.036666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 3, ""WR"": 1}","{""DB"": 4, ""DL"": 4, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,TRUE,NA,2.02,ab190d09-befa-4936-bd09-d8b110196e51,NA,NA,33.86333333,FALSE,42.89266952,9.029336187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,2.64,NA,NA,"{""Solo - Success"",""Solo - Missed""}",NA,NA
Michigan Wolverines,Nebraska Cornhuskers,2022/2023,Week 11,29731c39-5a04-452f-bcd4-20c937d3d617,1501284,44ce0621-e89f-4624-bdf4-28721497edc9,147,8,4,86000,TRUE,6422,6468,1001467,1500004,TRUE,3,5.19,75.11,right,31,3,2,3,6,"{1.2927644042522246,1.8682219119985604,7.339588434925389,0.6932854536979391,1.4149825936117537}","{0.6632743592643209,0.36479893811400643,0.4447040099433792}",TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,0,Pass,FALSE,NA,FALSE,FALSE,12.09,NA,FALSE,NA,NA,NA,2.342408,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7.196666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 3, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,NA,NA,0,120447b3-cf95-4646-a6cb-83b05badedf1,NA,NA,33.72333333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2.987408429,NA,{},NA,NA
Michigan Wolverines,Nebraska Cornhuskers,2022/2023,Week 11,424aae7e-bc93-4236-bb68-f71a2d32c549,1501284,44ce0621-e89f-4624-bdf4-28721497edc9,148,9,4,81000,TRUE,6467,6467,1001467,1500004,TRUE,4,5.19,75.11,NA,31,3,1,3,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,0,0,No Play: Timeout,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Michigan Wolverines,Nebraska Cornhuskers,2022/2023,Week 11,eaec18fb-c349-4eca-bd53-b5a1eecf19d3,1501284,44ce0621-e89f-4624-bdf4-28721497edc9,149,10,4,81000,TRUE,6469,6473,1001467,1500004,TRUE,4,5.19,75.11,right,31,3,1,3,0,{},{},TRUE,FALSE,TRUE,NA,FALSE,FALSE,0,3,Field Goal,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,Success,NA,42.64,2.902952,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,7.346666667,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,34.01333333,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.538852,1.425722,TRUE,TRUE,FALSE,42.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Nebraska Cornhuskers,Michigan Wolverines,2022/2023,Week 11,09e0b517-cdf7-4667-947e-ade8156264ed,1501284,09e0b517-cdf7-4667-947e-ade8156264ed,150,1,4,77000,TRUE,6476,6480,1500004,1001467,FALSE,NA,NA,64.88,NA,34,3,1,3,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,0,Kickoff,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.88,32.5,-6.11,43.82,Touch-Back,4.222227,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Nebraska Cornhuskers,Michigan Wolverines,2022/2023,Week 11,44ad0357-49ce-4f84-9984-3c4f0666f5db,1501284,09e0b517-cdf7-4667-947e-ade8156264ed,151,2,4,77000,TRUE,6481,6526,1500004,1001467,FALSE,1,10,24.89,center,34,3,1,3,7,"{8.115884593391257,4.4073546504231444,4.898965210331944,12.634468974105744,6.832423151222187}",{},TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3.1,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,8.21,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-1.146666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 5, ""DL"": 6, ""LB"": 0}",NA,NA,NA,FALSE,FALSE,TRUE,NA,3.1,c3e2df4d-3f2e-403b-a8a5-685dbacf4412,NA,NA,25.52,FALSE,25.10524318,-0.414756817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,3.26,NA,NA,"{""Solo assisted - Success"",""Assisted - Missed""}",NA,NA
Nebraska Cornhuskers,Michigan Wolverines,2022/2023,Week 11,48690eeb-6ad6-4650-b174-5ab40c2957e4,1501284,09e0b517-cdf7-4667-947e-ade8156264ed,152,3,4,40000,TRUE,6527,6590,1500004,1001467,FALSE,2,6.9,27.99,center,34,3,1,3,7,"{8.272661331214472,10.092787027326388,10.17976342547756,7.718491244626897}","{4.9179677951700995,5.240154525903911}",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1.86,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,7.28,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-2.076666667,{},FALSE,"{""OL"": 5, ""QB"": 2, ""RB"": 1, ""TE"": 1, ""WR"": 2}","{""DB"": 4, ""DL"": 5, ""LB"": 2}",NA,NA,NA,FALSE,FALSE,TRUE,NA,1.86,1884d457-2470-4173-b37d-ac6ed9bb19eb,2,1,24.75,FALSE,15.27381204,-9.476187964,28.15,18.15,22.82059576,29.12876055,NA,NA,NA,Left D Gap,NA,1502889,NA,1027956,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,Y,L,L,Y,NA,Pro Wing Left,Pro Wing Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,0,NA,NA,"{""Solo - Success""}",NA,NA
Nebraska Cornhuskers,Michigan Wolverines,2022/2023,Week 11,b0c846b9-385e-4e2c-b1d0-c0d312daf2a8,1501284,09e0b517-cdf7-4667-947e-ade8156264ed,153,4,4,9000,TRUE,6591,6661,1500004,1001467,FALSE,3,5.04,29.85,left,34,3,1,3,7,"{7.3073982550707655,10.106451722475363,11.736360386746988,7.060183175993252}","{1.4318229950356525,4.886592177843255,4.920566477785208}",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3.88,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,9.15,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,-7.196666667,{},FALSE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 4, ""DL"": 4, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,TRUE,NA,3.88,221fbca0-ae74-4f63-8f39-3f85626a768c,NA,NA,19.47,FALSE,35.80987125,16.33987125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,1.86,NA,NA,"{""Solo assisted - Success"",""Assisted - Missed""}",NA,NA
Michigan Wolverines,Illinois Fighting Illini,2022/2023,Week 12,db244558-428f-443a-bd4a-2c3ace6ad868,1501279,db244558-428f-443a-bd4a-2c3ace6ad868,1,1,1,900000,TRUE,2,6,1001467,1001441,TRUE,NA,NA,65.04,NA,0,0,3,3,0,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,0,Kickoff,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,0,{},NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.04,22.26,3.5,30.79,Fair Catch,3.260711,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{},NA,NA
Michigan Wolverines,Illinois Fighting Illini,2022/2023,Week 12,8ff020a4-7a1f-474f-9250-5520c27c4ba3,1501279,db244558-428f-443a-bd4a-2c3ace6ad868,2,2,1,900000,TRUE,7,57,1001467,1001441,TRUE,1,10,25.05,right,0,0,3,3,8,"{3.901007373515611,18.10789859535415,5.515771312147216,1.4602697558706552}","{0.6671612807317047,3.930856357836433,4.138367866362628,0.941559709839602}",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,36.89,0,Rush,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,42.47,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,0,6.293333333,{},TRUE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 2, ""WR"": 2}","{""DB"": 4, ""DL"": 3, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,FALSE,NA,36.89,3625f58d-bdd6-4c64-b542-bbb9db39bc7e,2,1,33.27,FALSE,27.67279464,-5.597205358,25.05,15.05,31.44122138,36.84447693,NA,NA,NA,Left D Gap,NA,1028030,NA,1026221,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L,L,Y,NA,NA,Big Inverted Pair Left,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"{""Solo - Missed"",""Solo - Missed""}",NA,NA
Michigan Wolverines,Illinois Fighting Illini,2022/2023,Week 12,933a754d-3a14-4817-b278-337982d79fca,1501279,db244558-428f-443a-bd4a-2c3ace6ad868,3,3,1,866000,TRUE,58,100,1001467,1001441,TRUE,1,10,61.94,right,0,0,3,3,8,"{5.897839792807233,17.686443374872454,7.827734902587366,4.043444954258732,2.046741427176073}","{1.2773441249842108,4.041208321527236,1.1447347149856029}",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,15.81,0,Pass,FALSE,NA,FALSE,FALSE,2.17,13.64,TRUE,FALSE,FALSE,FALSE,1.792516,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6.603333333,{},TRUE,"{""OL"": 5, ""QB"": 1, ""RB"": 1, ""TE"": 1, ""WR"": 3}","{""DB"": 5, ""DL"": 3, ""LB"": 3}",NA,NA,NA,FALSE,FALSE,TRUE,NA,15.81,9636a1f0-eec4-4cb6-ac39-111d85e63312,1,3,33.27,FALSE,NA,NA,61.94,51.94,29.53761193,36.10376963,NA,NA,NA,NA,6.138202659,NA,NA,NA,NA,NA,-7.83,TRUE,NA,NA,FALSE,TRUE,TRUE,NA,NA,0.800643086,0.949327946,0.916007221,NA,NA,R,Y,R,R,Y,In,Trey Right H on,Trey Right H on,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jet,NA,NA,TRUE,TRUE,12.87,5.086259445,0.339534284,"{""Solo assisted - Success"",""Assisted - Success"",""Solo - Missed""}",6.285061861,NA
Michigan Wolverines,Illinois Fighting Illini,2022/2023,Week 12,2c4c0795-2626-4e29-8922-d98bcc4b9cd1,1501279,db244558-428f-443a-bd4a-2c3ace6ad868,4,4,1,825000,TRUE,101,133,1001467,1001441,TRUE,1,10,77.75,left,0,0,3,3,8,"{7.3268765124557405,3.317754833192552,17.301221831784233,7.756755669741679}","{1.2813621842826706,4.36301240113157,4.241030482483666,1.1568830552869542}",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4.18,0,Pass,FALSE,NA,FALSE,FALSE,3.87,0.31,TRUE,FALSE,FALSE,FALSE,1.688816,FALSE,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-7.036666667,{},FALSE,"{""OL"": 5, ""QB"": 2, ""RB"": 1, ""TE"": 1, ""WR"": 2}","{""DB"": 4, ""DL"": 3, ""LB"": 4}",NA,NA,NA,FALSE,FALSE,NA,NA,4.18,ed224f9f-6d40-46c2-b2fc-0aeca6d8f65a,2,2,19.47,FALSE,NA,NA,77.75,67.75,16.48838421,22.81799577,NA,NA,NA,NA,6.51427029,NA,NA,NA,NA,NA,-6.13,TRUE,NA,NA,FALSE,FALSE,TRUE,NA,NA,0.652037382,0.900701642,0.89406085,NA,NA,L,X,R,L,X,In,Doubles Right,Doubles Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flip,NA,NA,TRUE,TRUE,NA,2.083973992,0.628759747,{},2.878491952,NA
